manifest_index,task_id,task_group,prompt_id,length_bucket,policy,status,passed,oracle_length,selected_length,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,final_source,trigger_reason,compile_passed,error_type,error_message,candidate_sha256,decode_sec,verification_sec,length_probe_sec,total_sec_including_probe
171,SingleLineInfilling/HumanEval/36/L4,HumanEval/36,L4,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.8637966589303687,0.1346640329575166,0.0,1.9984606918878853
172,SingleLineInfilling/HumanEval/36/L5,HumanEval/36,L5,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.862749211024493,0.14598900685086846,0.0,2.0087382178753614
173,SingleLineInfilling/HumanEval/36/L6,HumanEval/36,L6,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.855569374980405,0.12514974107034504,0.0,1.98071911605075
174,SingleLineInfilling/HumanEval/36/L7,HumanEval/36,L7,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.865444377064705,0.1412017080001533,0.0,2.006646085064858
175,SingleLineInfilling/HumanEval/36/L8,HumanEval/36,L8,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.8340572760207579,0.1336012618849054,0.0,1.9676585379056633
176,SingleLineInfilling/HumanEval/37/L0,HumanEval/37,L0,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,d7d7a46d64c85b487c62d083cfafe3e67b32aa87a34851c4c8d014849eaad2a2,1.8600943720666692,0.14771806297358125,0.0,2.0078124350402504
177,SingleLineInfilling/HumanEval/37/L1,HumanEval/37,L1,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.8794049490243196,0.1581128459656611,0.0,2.0375177949899808
178,SingleLineInfilling/HumanEval/37/L2,HumanEval/37,L2,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.8716842209687456,0.1599934829864651,0.0,2.0316777039552107
179,SingleLineInfilling/HumanEval/37/L3,HumanEval/37,L3,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.850953171029687,0.1439090088242665,0.0,1.9948621798539534
180,SingleLineInfilling/HumanEval/37/L4,HumanEval/37,L4,9-12,oracle_sufficient_canvas,ok,True,12,12,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.8830008689546958,0.15610680903773755,0.0,2.0391076779924333
181,SingleLineInfilling/HumanEval/37/L5,HumanEval/37,L5,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.8666531289927661,0.1513812580378726,0.0,2.0180343870306388
182,SingleLineInfilling/HumanEval/37/L6,HumanEval/37,L6,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.8897698320215568,0.14543410495389253,0.0,2.0352039369754493
183,SingleLineInfilling/HumanEval/37/L7,HumanEval/37,L7,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.8600738600362092,0.15531878103502095,0.0,2.01539264107123
184,SingleLineInfilling/HumanEval/37/L8,HumanEval/37,L8,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,f178ad6fb10eb0ff94574cc7b0a586bed05962b83cbfd4eb7b221d5d6d4fce28,1.8368297619745135,0.15557080088183284,0.0,1.9924005628563464
185,SingleLineInfilling/HumanEval/38/L0,HumanEval/38,L0,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,3dbdb9d33164b4caea5ccadd1916928565e301a0a1b556249a8cd5fba27e0d6c,1.8570429179817438,0.1536132120527327,0.0,2.0106561300344765
186,SingleLineInfilling/HumanEval/39/L0,HumanEval/39,L0,<=8,oracle_sufficient_canvas,ok,False,4,4,0,0,oracle,,,True,UnitTestFailure,failed: name 'math' is not defined,7b6e3a49030f032a2844e3f62a3b7f665c1d1e34bf8b6e9d8de77cb9cce28850,1.8894241109956056,0.14581626700237393,0.0,2.0352403779979795
187,SingleLineInfilling/HumanEval/39/L2,HumanEval/39,L2,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.9093846350442618,0.14215819200035185,0.0,2.0515428270446137
188,SingleLineInfilling/HumanEval/39/L3,HumanEval/39,L3,<=8,oracle_sufficient_canvas,ok,False,7,7,0,0,oracle,,,True,UnitTestFailure,failed: ,898faf7cf624b3bb9adb76039e23cfbcba734f47895c1988ae13e779e7646781,1.8908884780248627,0.14525257097557187,0.0,2.0361410490004346
189,SingleLineInfilling/HumanEval/39/L4,HumanEval/39,L4,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.8992876019328833,0.149799183011055,0.0,2.0490867849439383
190,SingleLineInfilling/HumanEval/39/L5,HumanEval/39,L5,17-24,oracle_sufficient_canvas,ok,False,23,23,0,0,oracle,,,True,UnitTestFailure,failed: name 'm' is not defined,c7865da5cb48f83091ec091399f7ef4d39d308c4f1f0eef9c00f44855ca29a48,1.9517649239860475,0.15826375898905098,0.0,2.1100286829750985
191,SingleLineInfilling/HumanEval/39/L6,HumanEval/39,L6,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.901267514913343,0.15842448908369988,0.0,2.0596920039970428
192,SingleLineInfilling/HumanEval/39/L7,HumanEval/39,L7,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.8861354739638045,0.15544822707306594,0.0,2.0415837010368705
193,SingleLineInfilling/HumanEval/39/L8,HumanEval/39,L8,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,7fff280898fe380563cf975fc5b9fbca892b2384096fdda79b2cda65418ada0c,1.883881923975423,0.1530816169688478,0.0,2.036963540944271
194,SingleLineInfilling/HumanEval/39/L9,HumanEval/39,L9,9-12,oracle_sufficient_canvas,ok,True,9,9,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.9059051639633253,0.14473709894809872,0.0,2.050642262911424
195,SingleLineInfilling/HumanEval/39/L10,HumanEval/39,L10,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.8913570659933612,0.14958403899800032,0.0,2.0409411049913615
196,SingleLineInfilling/HumanEval/39/L11,HumanEval/39,L11,9-12,oracle_sufficient_canvas,ok,True,12,12,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.9098089749459177,0.14264910493511707,0.0,2.052458079881035
197,SingleLineInfilling/HumanEval/39/L12,HumanEval/39,L12,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.9031042190035805,0.16135938395746052,0.0,2.064463602961041
198,SingleLineInfilling/HumanEval/39/L13,HumanEval/39,L13,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.8841078800614923,0.14996491989586502,0.0,2.0340727999573573
199,SingleLineInfilling/HumanEval/39/L14,HumanEval/39,L14,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.9044490170199424,0.15208449680358171,0.0,2.056533513823524
200,SingleLineInfilling/HumanEval/39/L15,HumanEval/39,L15,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,7d9bd9210048f684fc65f70e291a55d0811ccf776e75b1e81ced03439b3c9782,1.908601064933464,0.15831389208324254,0.0,2.0669149570167065
201,SingleLineInfilling/HumanEval/40/L0,HumanEval/40,L0,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,2098308fa83cbd01beaeb9b75ff569ba09812db0dcc10907616afebecc23417d,1.9198530820431188,0.14904621604364365,0.0,2.0688992980867624
202,SingleLineInfilling/HumanEval/40/L1,HumanEval/40,L1,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,bf64d3f74f320e1dba8a73fc566c425803cce815bfed8636a70c7d17d8d9f8e8,1.9249041130533442,0.13121252798009664,0.0,2.056116641033441
203,SingleLineInfilling/HumanEval/40/L2,HumanEval/40,L2,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,bf64d3f74f320e1dba8a73fc566c425803cce815bfed8636a70c7d17d8d9f8e8,1.9317724000429735,0.14734596700873226,0.0,2.0791183670517057
204,SingleLineInfilling/HumanEval/40/L3,HumanEval/40,L3,17-24,oracle_sufficient_canvas,ok,True,17,17,0,0,oracle,,,True,,,bf64d3f74f320e1dba8a73fc566c425803cce815bfed8636a70c7d17d8d9f8e8,1.9299471019767225,0.15096721600275487,0.0,2.0809143179794773
205,SingleLineInfilling/HumanEval/40/L4,HumanEval/40,L4,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,bf64d3f74f320e1dba8a73fc566c425803cce815bfed8636a70c7d17d8d9f8e8,1.8908379710046574,0.15209637908264995,0.0,2.0429343500873074
206,SingleLineInfilling/HumanEval/40/L5,HumanEval/40,L5,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,bf64d3f74f320e1dba8a73fc566c425803cce815bfed8636a70c7d17d8d9f8e8,1.8952919099247083,0.1360549801029265,0.0,2.031346890027635
207,SingleLineInfilling/HumanEval/41/L0,HumanEval/41,L0,<=8,oracle_sufficient_canvas,ok,False,6,6,0,0,oracle,,,True,UnitTestFailure,failed: ,79e31ca4d3f107284330a4ca9e0529e990c3ee8f9f53e29053febdb73de5bd71,1.8548806419130415,0.14216336200479418,0.0,1.9970440039178357
208,SingleLineInfilling/HumanEval/42/L0,HumanEval/42,L0,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,9886972efbf6872bdf0e805eb869c8e0097636ba0b21262ba2c5ebec25609673,1.603688864968717,0.14114438695833087,0.0,1.744833251927048
209,SingleLineInfilling/HumanEval/43/L0,HumanEval/43,L0,9-12,oracle_sufficient_canvas,ok,True,10,10,0,0,oracle,,,True,,,1ec769ef98723a093eefff88e14cb51e586bb1a978a192e846b648fc3737f97e,1.8831305130152032,0.14209999004378915,0.0,2.0252305030589923
210,SingleLineInfilling/HumanEval/43/L1,HumanEval/43,L1,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,47648f54f2309e52e0bed53c69e57b6959aa9e2ce99de6ebe0226d6b8b1b3926,1.906246461905539,0.14137317112181336,0.0,2.0476196330273524
211,SingleLineInfilling/HumanEval/43/L2,HumanEval/43,L2,9-12,oracle_sufficient_canvas,ok,True,12,12,0,0,oracle,,,True,,,47648f54f2309e52e0bed53c69e57b6959aa9e2ce99de6ebe0226d6b8b1b3926,1.9167602648958564,0.1458058931166306,0.0,2.062566158012487
212,SingleLineInfilling/HumanEval/43/L3,HumanEval/43,L3,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,47648f54f2309e52e0bed53c69e57b6959aa9e2ce99de6ebe0226d6b8b1b3926,1.8652906230418012,0.12026207603048533,0.0,1.9855526990722865
213,SingleLineInfilling/HumanEval/43/L4,HumanEval/43,L4,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,47648f54f2309e52e0bed53c69e57b6959aa9e2ce99de6ebe0226d6b8b1b3926,1.875774304033257,0.1443792670033872,0.0,2.0201535710366443
214,SingleLineInfilling/HumanEval/44/L0,HumanEval/44,L0,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,e0ffb6e4a6453c4cbec72dcdc07547fd0b9a971b4e62093173e4bc7bf4f9f982,1.6158194160088897,0.14852452604100108,0.0,1.7643439420498908
215,SingleLineInfilling/HumanEval/44/L1,HumanEval/44,L1,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,8a4ed1f07b8b14d66fc315b5dd17b0a047feea7cb4771b8298e2eb53aba83d74,1.5883001079782844,0.14570608013309538,0.0,1.7340061881113797
216,SingleLineInfilling/HumanEval/44/L2,HumanEval/44,L2,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,8a4ed1f07b8b14d66fc315b5dd17b0a047feea7cb4771b8298e2eb53aba83d74,1.614433738985099,0.1581776769598946,0.0,1.7726114159449935
217,SingleLineInfilling/HumanEval/44/L3,HumanEval/44,L3,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,8a4ed1f07b8b14d66fc315b5dd17b0a047feea7cb4771b8298e2eb53aba83d74,1.5931643219664693,0.1525987850036472,0.0,1.7457631069701165
218,SingleLineInfilling/HumanEval/44/L4,HumanEval/44,L4,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,8a4ed1f07b8b14d66fc315b5dd17b0a047feea7cb4771b8298e2eb53aba83d74,1.6086617389228195,0.14988044695928693,0.0,1.7585421858821064
219,SingleLineInfilling/HumanEval/45/L0,HumanEval/45,L0,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,0d1fb1a9a9b095b7de45441d7eb506962ebc5ec3adbf69f6039ffe40b57d2e9b,1.5185273740207776,0.1492470169905573,0.0,1.667774391011335
220,SingleLineInfilling/HumanEval/46/L0,HumanEval/46,L0,13-16,oracle_sufficient_canvas,ok,True,15,15,0,0,oracle,,,True,,,00c6ddeab6aae1046e29b45c0135721fe8f807c16913abe4ab4830d8ea6d2f01,1.9554136780789122,0.1323822878766805,0.0,2.0877959659555927
221,SingleLineInfilling/HumanEval/46/L1,HumanEval/46,L1,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,0b60dd4588f6ca8383258a1da68f6af57d253bd17fa72b7b04ba3ecc7823f318,1.9512584239710122,0.15191003598738462,0.0,2.103168459958397
222,SingleLineInfilling/HumanEval/46/L2,HumanEval/46,L2,<=8,oracle_sufficient_canvas,ok,False,5,5,0,0,oracle,,,False,SyntaxError,"'[' was never closed (<unknown>, line 20)",5ec82652b900ce5b30721fe15308520e271a76e7e51352a4f0959d148dd388be,1.9378751129843295,0.00025464396458119154,0.0,1.9381297569489107
223,SingleLineInfilling/HumanEval/46/L4,HumanEval/46,L4,13-16,oracle_sufficient_canvas,ok,True,13,13,0,0,oracle,,,True,,,e71db4faff241bdd0f7808352b0cb39780b0358c90abe71b4f6bdf1b128bdf66,1.9620542339980602,0.16059225401841104,0.0,2.1226464880164713
224,SingleLineInfilling/HumanEval/46/L5,HumanEval/46,L5,17-24,oracle_sufficient_canvas,ok,True,22,22,0,0,oracle,,,True,,,0b60dd4588f6ca8383258a1da68f6af57d253bd17fa72b7b04ba3ecc7823f318,1.9547638909425586,0.14722351694945246,0.0,2.101987407892011
225,SingleLineInfilling/HumanEval/46/L6,HumanEval/46,L6,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,5ec2e1ceabeccff1e2463f074a533ad21f80b846f4dee3c253f5a455219124fa,1.9729209570214152,0.13973238004837185,0.0,2.112653337069787
226,SingleLineInfilling/HumanEval/46/L8,HumanEval/46,L8,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,0b60dd4588f6ca8383258a1da68f6af57d253bd17fa72b7b04ba3ecc7823f318,1.927570628002286,0.14430601906497031,0.0,2.0718766470672563
227,SingleLineInfilling/HumanEval/47/L0,HumanEval/47,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,a15efadfdf1c402868be8a498d657bd519f36c456be81f781987062d1d4dd469,1.848402344970964,0.15457106090616435,0.0,2.0029734058771282
228,SingleLineInfilling/HumanEval/47/L1,HumanEval/47,L1,9-12,oracle_sufficient_canvas,ok,True,12,12,0,0,oracle,,,True,,,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,1.8830829670187086,0.1462911639828235,0.0,2.029374131001532
229,SingleLineInfilling/HumanEval/47/L2,HumanEval/47,L2,9-12,oracle_sufficient_canvas,ok,True,10,10,0,0,oracle,,,True,,,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,1.8530476490268484,0.15078823803924024,0.0,2.0038358870660886
230,SingleLineInfilling/HumanEval/47/L3,HumanEval/47,L3,<=8,oracle_sufficient_canvas,ok,True,3,3,0,0,oracle,,,True,,,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,1.866095387027599,0.1390732100699097,0.0,2.0051685970975086
231,SingleLineInfilling/HumanEval/47/L4,HumanEval/47,L4,25+,oracle_sufficient_canvas,ok,True,29,29,0,0,oracle,,,True,,,682536d6810aa26b15c660d964aaf4e0cc2fe3704c1cb4b1aefc94efd4940d78,1.9245419739745557,0.15756567078642547,0.0,2.082107644760981
232,SingleLineInfilling/HumanEval/48/L0,HumanEval/48,L0,<=8,oracle_sufficient_canvas,ok,True,8,8,0,0,oracle,,,True,,,b189095267475e3efad1559baf1c4d3baa90473aa0758d11f340da6d1f85548d,1.5894289469579235,0.14815375790931284,0.0,1.7375827048672363
233,SingleLineInfilling/HumanEval/48/L1,HumanEval/48,L1,13-16,oracle_sufficient_canvas,ok,True,16,16,0,0,oracle,,,True,,,d86d15a8509b6cdf7a77ed0b403339bcee442f6680bf0494d89ed77be2f73ead,1.6150218889815733,0.12530541501473635,0.0,1.7403273039963096
234,SingleLineInfilling/HumanEval/48/L2,HumanEval/48,L2,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,d86d15a8509b6cdf7a77ed0b403339bcee442f6680bf0494d89ed77be2f73ead,1.5529863749397919,0.15302344702649862,0.0,1.7060098219662905
235,SingleLineInfilling/HumanEval/48/L3,HumanEval/48,L3,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,d86d15a8509b6cdf7a77ed0b403339bcee442f6680bf0494d89ed77be2f73ead,1.5689451829530299,0.14788733108434826,0.0,1.7168325140373781
236,SingleLineInfilling/HumanEval/49/L0,HumanEval/49,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,2be11756cd715dbf42230d2af8e4cb67564debb3b575e9c5ec617c28a441e49a,1.852040939964354,0.1358957919292152,0.0,1.9879367318935692
237,SingleLineInfilling/HumanEval/49/L1,HumanEval/49,L1,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,bc2f5eede9e0455f0a9121ee1a55d9e6b67c5b41fdb0fdac787323b44f872371,1.8401087439851835,0.11882254609372467,0.0,1.9589312900789082
238,SingleLineInfilling/HumanEval/49/L2,HumanEval/49,L2,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,3c5433cb00e870d9b5556ffe4656d4c49406cb2185bc24879f019751b94d06d8,1.8354234689613804,0.15070323494728655,0.0,1.986126703908667
239,SingleLineInfilling/HumanEval/49/L3,HumanEval/49,L3,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,2195f04d9a75a95faacad5f6ff056789ddda0b68432119fb837c0c04f9f79161,1.8194210910005495,0.13534500286914408,0.0,1.9547660938696936
240,SingleLineInfilling/HumanEval/51/L0,HumanEval/51,L0,25+,oracle_sufficient_canvas,ok,True,32,32,0,0,oracle,,,True,,,63bd5fead85d6c72a7addff467b50604cf383f092b0060bb3709be9f4a273a58,1.9165145000442863,0.1535270009189844,0.0,2.0700415009632707
241,SingleLineInfilling/HumanEval/52/L0,HumanEval/52,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,1504f327db362861e2be84b1bedec4eb48b4dd0a92fb550a40a51f94d7567aa4,1.5729550910182297,0.14825896476395428,0.0,1.721214055782184
242,SingleLineInfilling/HumanEval/52/L1,HumanEval/52,L1,<=8,oracle_sufficient_canvas,ok,False,6,6,0,0,oracle,,,True,UnitTestFailure,failed: ,0ccc314471b197054ae34125e97ff298fe8f3680beb2ae47d327680b48a13ea2,1.5727648689644411,0.11979880591388792,0.0,1.692563674878329
243,SingleLineInfilling/HumanEval/52/L2,HumanEval/52,L2,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,df913ceda88c48045486dbc7277aea9a54f415284e1299a99c01274d3b1e46db,1.5674028530484065,0.1442797309719026,0.0,1.7116825840203092
244,SingleLineInfilling/HumanEval/52/L3,HumanEval/52,L3,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,df913ceda88c48045486dbc7277aea9a54f415284e1299a99c01274d3b1e46db,1.549021580023691,0.14407242799643427,0.0,1.6930940080201253
245,SingleLineInfilling/HumanEval/53/L0,HumanEval/53,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,c657325d19773475144e88c53ae0acaab70a8579dbacc5db5d3e88ec43c6c56a,1.4979769380297512,0.13818207185249776,0.0,1.636159009882249
246,SingleLineInfilling/HumanEval/54/L0,HumanEval/54,L0,9-12,oracle_sufficient_canvas,ok,True,11,11,0,0,oracle,,,True,,,ed609a0a7884bcb2cec4c0b62e5d4a6235bc51961c4519dc4e2a1ffdd7827668,1.8284955420531332,0.11983337218407542,0.0,1.9483289142372087
247,SingleLineInfilling/HumanEval/55/L0,HumanEval/55,L0,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,9eb1d6f1f13ec5c8fd4b2540185d0652a8094c2d45c9e8f71a6fa233b4d4d67f,1.5890288329683244,0.1488308480475098,0.0,1.7378596810158342
248,SingleLineInfilling/HumanEval/55/L1,HumanEval/55,L1,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,7e356c143a95810a3ea9e53b282dd24ba7c5f84118be608d62a56fcb5badc746,1.609360703965649,0.12223802192602307,0.0,1.731598725891672
249,SingleLineInfilling/HumanEval/55/L2,HumanEval/55,L2,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,7e356c143a95810a3ea9e53b282dd24ba7c5f84118be608d62a56fcb5badc746,1.5966662750579417,0.1361220779363066,0.0,1.7327883529942483
250,SingleLineInfilling/HumanEval/55/L3,HumanEval/55,L3,<=8,oracle_sufficient_canvas,ok,True,5,5,0,0,oracle,,,True,,,7e356c143a95810a3ea9e53b282dd24ba7c5f84118be608d62a56fcb5badc746,1.614341311971657,0.14143463491927832,0.0,1.7557759468909353
251,SingleLineInfilling/HumanEval/55/L4,HumanEval/55,L4,13-16,oracle_sufficient_canvas,ok,True,15,15,0,0,oracle,,,True,,,7e356c143a95810a3ea9e53b282dd24ba7c5f84118be608d62a56fcb5badc746,1.6333801139844581,0.15733702096622437,0.0,1.7907171349506825
252,SingleLineInfilling/HumanEval/56/L0,HumanEval/56,L0,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,773dcd5e211577027ee8cd12cd870dcb37e750947049ba4bef11be678c05cc08,1.8441292069619521,0.14476264803670347,0.0,1.9888918549986556
253,SingleLineInfilling/HumanEval/56/L1,HumanEval/56,L1,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.8440390210598707,0.15877309802453965,0.0,2.0028121190844104
254,SingleLineInfilling/HumanEval/56/L2,HumanEval/56,L2,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.840778295067139,0.1549229600932449,0.0,1.9957012551603839
255,SingleLineInfilling/HumanEval/56/L3,HumanEval/56,L3,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.8421722539933398,0.15298986400011927,0.0,1.995162117993459
256,SingleLineInfilling/HumanEval/56/L4,HumanEval/56,L4,<=8,oracle_sufficient_canvas,ok,True,3,3,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.8217470219824463,0.159136196016334,0.0,1.9808832179987803
257,SingleLineInfilling/HumanEval/56/L5,HumanEval/56,L5,<=8,oracle_sufficient_canvas,ok,True,6,6,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.8354223869973794,0.14047696313355118,0.0,1.9758993501309305
258,SingleLineInfilling/HumanEval/56/L6,HumanEval/56,L6,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.856309066992253,0.14006243203766644,0.0,1.9963714990299195
259,SingleLineInfilling/HumanEval/56/L7,HumanEval/56,L7,<=8,oracle_sufficient_canvas,ok,True,4,4,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.816497270949185,0.15456545597407967,0.0,1.9710627269232646
260,SingleLineInfilling/HumanEval/56/L8,HumanEval/56,L8,<=8,oracle_sufficient_canvas,ok,True,7,7,0,0,oracle,,,True,,,eeb4ec229309a79c9b1008231bf5618361274261c3f74bd3849f4ea92f8f4516,1.8547184088965878,0.15446271002292633,0.0,2.009181118919514
