action,action_equivalence_class,action_schema_version,actual_canvas,actual_forward_steps,code_sha256,compile_passed,decode_steps,early_commit_enabled,early_commit_triggered,effective_update_steps,error_message_short,error_type,experimental_seed,generated_text_sha256,inference_cost_sec,oracle_bucket,oracle_length,passed,primary_selected_length,seed,source_commit,split,stop_reason,target_length,task_group,task_id
EXPAND_48,SingleLineInfilling/HumanEval/6/L3|canvas=48,deployable_canvas_actions_v1,48,62,0645a8d19bd46e3800ea46de0dde24543794cd9038eeb3122c5dd0f8e5a56977,True,64,True,True,47,,,0,189fc3f6f76bbb14947ae5ff0b4bcf4db0559402840a6f4f32298aeb469fcd5b,4.256881353096105,<=8,7,True,7,2073137567,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/6,SingleLineInfilling/HumanEval/6/L3
KEEP_PRIMARY,SingleLineInfilling/HumanEval/6/L3|canvas=7,deployable_canvas_actions_v1,7,29,7a31b613f4456342f4ff112e741826f0ccb23cff4b09b87c6d93a366488afeb9,True,64,True,True,4,,,0,ed6da5c53d89c323a6950788165f37c0bb373563901427f8cdbe3bc844067a4e,1.9309535190695897,<=8,7,True,7,2073137567,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/6,SingleLineInfilling/HumanEval/6/L3
EXPAND_16,SingleLineInfilling/HumanEval/6/L4|canvas=16,deployable_canvas_actions_v1,16,41,660cbe896155b62cd89d40866c8140ef31a90a4606a60e4b59e595d6d0fcec0e,True,64,True,True,11,failed: ,UnitTestFailure,0,52ba31eeb9aaf80b6a4b0bb6673b71df7cb4f5b633f780c2919a73ba81931735,2.699501741095446,<=8,7,False,7,697924785,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/6,SingleLineInfilling/HumanEval/6/L4
EXPAND_24,SingleLineInfilling/HumanEval/6/L4|canvas=24,deployable_canvas_actions_v1,24,53,66a36c4a15c873d4c06ee22d3b4ae04eadceface18bf6bbb4f1d1306ce43ab62,True,64,True,True,21,failed: ,UnitTestFailure,0,210493d8dabcd6ae7405d537859c99e0aa3d9276f96d80d947dae72ed1f1da2a,3.4623099410673603,<=8,7,False,7,697924785,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/6,SingleLineInfilling/HumanEval/6/L4
EXPAND_32,SingleLineInfilling/HumanEval/6/L4|canvas=32,deployable_canvas_actions_v1,32,41,3a8bfa1e0fc466014ef91832cf883fae84147cbb4731637ba27feccb1c2ea9d8,True,64,True,True,21,failed: ,UnitTestFailure,0,dc6c0f67196a1026bf543760131dba8b5318f607adf1a269e548561c6c74d5f9,2.7621797329047695,<=8,7,False,7,697924785,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/6,SingleLineInfilling/HumanEval/6/L4
EXPAND_48,SingleLineInfilling/HumanEval/6/L4|canvas=48,deployable_canvas_actions_v1,48,62,4d1ab75ee00a57f90ea4d2e305816cb0240a2708dea27d278d4fb10e71174cd1,True,64,True,True,47,,,0,ba6cd11c3299a8537252bc381bb11776417b6da02024d3f5bcd2e8a0967c9853,4.189250102848746,<=8,7,True,7,697924785,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/6,SingleLineInfilling/HumanEval/6/L4
KEEP_PRIMARY,SingleLineInfilling/HumanEval/6/L4|canvas=7,deployable_canvas_actions_v1,7,29,7a31b613f4456342f4ff112e741826f0ccb23cff4b09b87c6d93a366488afeb9,True,64,True,True,4,,,0,a9f0d5a7a964d41f0585bae45a549156fcd0b11c7cc0571a4c0a8950b0f8c65a,1.862473965040408,<=8,7,True,7,697924785,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/6,SingleLineInfilling/HumanEval/6/L4
EXPAND_16,SingleLineInfilling/HumanEval/6/L5|canvas=16,deployable_canvas_actions_v1,16,47,4f6a7ef78e8435f5dca3c715612a058c809049a94eef990f45a91cb1bb346259,True,64,True,True,13,failed: ,UnitTestFailure,0,43623f799eb5fc851ca8ce2a2a4d42f48d5ff3774c84fbae560ae67eccf021e4,3.076319194980897,<=8,6,False,6,554159553,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/6,SingleLineInfilling/HumanEval/6/L5
EXPAND_24,SingleLineInfilling/HumanEval/6/L5|canvas=24,deployable_canvas_actions_v1,24,41,b967bc98d09fa0cda6ba8408368789d5e2d273c38054c72ae7d09fafe167e076,True,64,True,True,16,failed: ,UnitTestFailure,0,303c3f6cd16621b838bead165abc2e036c5d46db7971e955e6e0c2e07a698451,2.7354077349882573,<=8,6,False,6,554159553,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/6,SingleLineInfilling/HumanEval/6/L5
EXPAND_32,SingleLineInfilling/HumanEval/6/L5|canvas=32,deployable_canvas_actions_v1,32,63,027a068792833f244c7e1272b0df193a78f2e03677bfc311eabc778db9966c30,True,64,True,True,32,failed: ,UnitTestFailure,0,f01714b187308516382b0ad3425aca076f6d25abf8745eea8f8229a981e8497d,4.177835367852822,<=8,6,False,6,554159553,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/6,SingleLineInfilling/HumanEval/6/L5
EXPAND_48,SingleLineInfilling/HumanEval/6/L5|canvas=48,deployable_canvas_actions_v1,48,45,8a4e10d4e222823d62f1d2dac880df9a784a93ccf32bf01330c625c3dbdbed12,True,64,True,True,34,failed: ,UnitTestFailure,0,9e8a7c957f5a0bb2ddc32efb0a7d7aee71ed443ca97782decd802139f9799639,3.139877440989949,<=8,6,False,6,554159553,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/6,SingleLineInfilling/HumanEval/6/L5
KEEP_PRIMARY,SingleLineInfilling/HumanEval/6/L5|canvas=6,deployable_canvas_actions_v1,6,29,7a31b613f4456342f4ff112e741826f0ccb23cff4b09b87c6d93a366488afeb9,True,64,True,True,4,,,0,261322ea6cbdcac90bcbc07617dcdc5b7d9e524942bd90c5229ae64686729f3b,1.9707803630735725,<=8,6,True,6,554159553,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/6,SingleLineInfilling/HumanEval/6/L5
EXPAND_16,SingleLineInfilling/HumanEval/6/L6|canvas=16,deployable_canvas_actions_v1,16,41,ab2c588f909dd807aea2c12cfa3868d7fe83c94a9a45ce1bcc8400bd7b771ea0,True,64,True,True,11,,,0,7f3fdcd8a3e5b89447158ca747ae667f983d33f5d09d785ea6065525b9141567,2.6484387611271814,9-12,12,True,11,1362786731,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/6,SingleLineInfilling/HumanEval/6/L6
EXPAND_24,SingleLineInfilling/HumanEval/6/L6|canvas=24,deployable_canvas_actions_v1,24,41,ca56586a98ffb64e22c935393527e334eb4d71ae0bab09d15dcd515db8db52e2,True,64,True,True,16,failed: ,UnitTestFailure,0,f0467e35cfcf047401c431f7673fabe9a0e132858c3afd3b82bed184d5aed127,2.6640776878921315,9-12,12,False,11,1362786731,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/6,SingleLineInfilling/HumanEval/6/L6
EXPAND_32,SingleLineInfilling/HumanEval/6/L6|canvas=32,deployable_canvas_actions_v1,32,56,2c1721c78daecf3883d97b4361f8d3e870b5466fff6f62853af92b6053c455a6,True,64,True,True,29,failed: ,UnitTestFailure,0,e4f5fe7c57e94cad3a6710b5aa3804a44c980cccec2c6f108cb3bd74ee6ba566,3.626648918958381,9-12,12,False,11,1362786731,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/6,SingleLineInfilling/HumanEval/6/L6
EXPAND_48,SingleLineInfilling/HumanEval/6/L6|canvas=48,deployable_canvas_actions_v1,48,50,cdedcee7900d5f3129d0923251779a0ec450a1e29269ea71b68e96d101b2fde6,True,64,True,True,38,failed: ,UnitTestFailure,0,5003c2e3310ab23a1dac7e3d5df1aaa8f4bbf012ad4208b542da41970b4fc306,3.435664505814202,9-12,12,False,11,1362786731,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/6,SingleLineInfilling/HumanEval/6/L6
KEEP_PRIMARY,SingleLineInfilling/HumanEval/6/L6|canvas=11,deployable_canvas_actions_v1,11,41,3dedd66afbd4f84ccd95fee8ec095f2bd2022c8d66e2c8afa4377739933e7e58,True,64,True,True,8,,,0,344ec4b3a4911d4a6d89b6b3173666798dda26c1412f1c085f7889cdf9b5c03f,2.6417983238352463,9-12,12,True,11,1362786731,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/6,SingleLineInfilling/HumanEval/6/L6
EXPAND_16,SingleLineInfilling/HumanEval/6/L7|canvas=16,deployable_canvas_actions_v1,16,63,26381a5306c1269f9a20973a33de3d84fb26501d0d2f48798ed1046a3f1378fa,True,64,True,False,16,,,0,2395dbcfee83ac7dce1b58b573942f98123bd1e0e6de1a0e08a38b67139da4f5,4.109686070121825,<=8,4,True,7,3814194,77c005153c8d98a8c8e078121ab33652baad6aba,validation,no_remaining_masks,16,HumanEval/6,SingleLineInfilling/HumanEval/6/L7
EXPAND_24,SingleLineInfilling/HumanEval/6/L7|canvas=24,deployable_canvas_actions_v1,24,59,834516a4994eae9c948ed6abd0598b97090266d73757a280cad77b33aab9ec70,True,64,True,True,23,,,0,8468e548a0c238ebb35fe02ef89da6493f679ee4c9dfc103f22935812d7f6f34,3.9219351079082116,<=8,4,True,7,3814194,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/6,SingleLineInfilling/HumanEval/6/L7
EXPAND_32,SingleLineInfilling/HumanEval/6/L7|canvas=32,deployable_canvas_actions_v1,32,41,3441b2f2eeb84c04aab7018d785e340b8dfe6c59895ee43eef334b66d8ed400c,True,64,True,True,21,,,0,86ca3082c7b302d83b477ea2a05c6a40a89773f8b3ed35fd690ac97bd01ac03f,2.7928118989802897,<=8,4,True,7,3814194,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/6,SingleLineInfilling/HumanEval/6/L7
EXPAND_48,SingleLineInfilling/HumanEval/6/L7|canvas=48,deployable_canvas_actions_v1,48,61,1e04c577edd82db693536bbf688d058033effb83a04075c254bc498bff5653b3,True,64,True,True,46,,,0,2cf0faec0328c3ea31f8f3e10e3f2855877665c19ed9cca3694edcc73edf8fc0,4.218516746070236,<=8,4,True,7,3814194,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/6,SingleLineInfilling/HumanEval/6/L7
KEEP_PRIMARY,SingleLineInfilling/HumanEval/6/L7|canvas=7,deployable_canvas_actions_v1,7,29,3f7485ec0eca2cbb268f372a29079caa107fbcd5ff61bb33cc1e4a6a521e6aff,True,64,True,True,4,,,0,62e2ef31c405203e65565e2a5635b8c4dfdfbb657781b37c572fa5dcbda6e92f,1.9434300350258127,<=8,4,True,7,3814194,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/6,SingleLineInfilling/HumanEval/6/L7
EXPAND_16,SingleLineInfilling/HumanEval/6/L8|canvas=16,deployable_canvas_actions_v1,16,41,0fe7d13ab495139c453d65bd1df287fb1a840c819b9396f986df72b516ddba3e,True,64,True,True,11,,,0,a07875e8076e8c52011caf52abf36281a8166716c23ada3c78baa66cf7a88015,2.7159432298503816,<=8,6,True,6,756192253,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,16,HumanEval/6,SingleLineInfilling/HumanEval/6/L8
EXPAND_24,SingleLineInfilling/HumanEval/6/L8|canvas=24,deployable_canvas_actions_v1,24,59,2421e09d91567a3f908e4461ed0c08e9285f9fbb31fd43320ede1d61de82a5f2,True,64,True,True,23,,,0,1ee9dcd53f6bdc39a5f738dbc60ffa42a2783c6068eb70a5b980b7cd5736f37c,3.8453030888922513,<=8,6,True,6,756192253,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,24,HumanEval/6,SingleLineInfilling/HumanEval/6/L8
EXPAND_32,SingleLineInfilling/HumanEval/6/L8|canvas=32,deployable_canvas_actions_v1,32,41,db1151ddae2fe7163245afeb6c519f45db0c797236105dd52d235c7ec521f410,True,64,True,True,21,failed: ,UnitTestFailure,0,dce8805c207e889873adba87289f3d51ac701f47212c11eaa7f1a250a35abb17,2.734990975004621,<=8,6,False,6,756192253,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,32,HumanEval/6,SingleLineInfilling/HumanEval/6/L8
EXPAND_48,SingleLineInfilling/HumanEval/6/L8|canvas=48,deployable_canvas_actions_v1,48,43,afa179f2e53d88e3ac344a32a516d63a5846a584168c6cfa093273b38eb92ba9,True,64,True,True,33,,,0,68853b1882a0e573655312dea01ee55a81bb3b9dfea0df7bf5957dd76fe6e502,2.93344162509311,<=8,6,True,6,756192253,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,48,HumanEval/6,SingleLineInfilling/HumanEval/6/L8
KEEP_PRIMARY,SingleLineInfilling/HumanEval/6/L8|canvas=6,deployable_canvas_actions_v1,6,29,7a31b613f4456342f4ff112e741826f0ccb23cff4b09b87c6d93a366488afeb9,True,64,True,True,4,,,0,f3f9ebe69f725cd5d6a0b64c10dc6520f1c1156877b1565bd1334ed48c40e83b,1.8764860989758745,<=8,6,True,6,756192253,77c005153c8d98a8c8e078121ab33652baad6aba,validation,global_gap_early_commit,,HumanEval/6,SingleLineInfilling/HumanEval/6/L8
EXPAND_16,SingleLineInfilling/HumanEval/60/L0|canvas=16,deployable_canvas_actions_v1,16,60,595514ee48df1fad374c0d1e4322c75bca7db93600bf6870233c958535d21be2,False,64,True,True,16,"expected an indented block after 'else' statement on line 19 (<unknown>, line 19)",SyntaxError,0,2aa9734850c1694d659f91ab614a15da5e106b0fbe5cf146b18550c10a66d300,2.055839049979113,9-12,10,False,3,1728447902,77c005153c8d98a8c8e078121ab33652baad6aba,calibration,global_gap_early_commit,16,HumanEval/60,SingleLineInfilling/HumanEval/60/L0
EXPAND_24,SingleLineInfilling/HumanEval/60/L0|canvas=24,deployable_canvas_actions_v1,24,41,472bee4ca2ee603e7b767171df0c2213c5a44b82dae61acb1c33907c701f5b20,True,64,True,True,16,failed: ,UnitTestFailure,0,0acd79a5a535c075b519b658ce20f6c6608c6cdcdc322a8a96f496bdc4111881,2.0550802369834855,9-12,10,False,3,1728447902,77c005153c8d98a8c8e078121ab33652baad6aba,calibration,global_gap_early_commit,24,HumanEval/60,SingleLineInfilling/HumanEval/60/L0
EXPAND_32,SingleLineInfilling/HumanEval/60/L0|canvas=32,deployable_canvas_actions_v1,32,48,5a446a414c6ea914ed4e0736bd377c756faa82a2c86d68b5ec97c1eaae4863af,True,64,True,True,25,,,0,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,2.420193261001259,9-12,10,True,3,1728447902,77c005153c8d98a8c8e078121ab33652baad6aba,calibration,global_gap_early_commit,32,HumanEval/60,SingleLineInfilling/HumanEval/60/L0
EXPAND_48,SingleLineInfilling/HumanEval/60/L0|canvas=48,deployable_canvas_actions_v1,48,64,0db6206de37d96f903816158438dabdbac2332fe78e1213004c9c338ae1f9b3a,False,64,True,True,48,"unterminated triple-quoted string literal (detected at line 24) (<unknown>, line 24)",SyntaxError,0,60b9dadcf4aa6833dec970deec1966f106c71759478590c5215e80c417902776,2.7873616659780964,9-12,10,False,3,1728447902,77c005153c8d98a8c8e078121ab33652baad6aba,calibration,global_gap_early_commit,48,HumanEval/60,SingleLineInfilling/HumanEval/60/L0
KEEP_PRIMARY,SingleLineInfilling/HumanEval/60/L0|canvas=3,deployable_canvas_actions_v1,3,55,bb3e638cf020ddcf73d1bc8833f03f13fbb94fadf5487d431db892b64d3244b7,False,64,True,False,3,"invalid syntax (<unknown>, line 17)",SyntaxError,0,7082f779f9f1bec1e79cfb9cc8f31757130f35dec0874a3b14084d9e2c52e167,1.8477956380229443,9-12,10,False,3,1728447902,77c005153c8d98a8c8e078121ab33652baad6aba,calibration,no_remaining_masks,,HumanEval/60,SingleLineInfilling/HumanEval/60/L0
EXPAND_16,SingleLineInfilling/HumanEval/61/L0|canvas=16,deployable_canvas_actions_v1,16,63,fa6c25dabce5300c3be980a1acb0f61c13270fcd280a078bef595d57266422d5,True,64,True,False,16,,,0,b7dc5bf83e9c0adb199782fefd53fabed7ab316bc355f1d6569366cf4e429b12,2.793462435947731,<=8,6,True,6,1164405927,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,16,HumanEval/61,SingleLineInfilling/HumanEval/61/L0
EXPAND_24,SingleLineInfilling/HumanEval/61/L0|canvas=24,deployable_canvas_actions_v1,24,53,452fac9055226f399ef1f6fbdf9002e23ed41af37b7908108b4eaf4a4e8bfa0d,True,64,True,True,21,,,0,ba130bb0b5a3beb9a9a55f4a20675b8479bc1ac94ee4c8287320a87d3126e8c2,2.4409511509584263,<=8,6,True,6,1164405927,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/61,SingleLineInfilling/HumanEval/61/L0
EXPAND_32,SingleLineInfilling/HumanEval/61/L0|canvas=32,deployable_canvas_actions_v1,32,64,847b1c9fc14edcb758a55daef64c20b014d12b7e98db8cc9458e8a1147a808c0,True,64,True,False,32,,,0,ca652f60cb5cd9643431ba551d12052d7622245fbab9be0a89c9ccff00cccb16,2.9540838510729373,<=8,6,True,6,1164405927,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,32,HumanEval/61,SingleLineInfilling/HumanEval/61/L0
EXPAND_48,SingleLineInfilling/HumanEval/61/L0|canvas=48,deployable_canvas_actions_v1,48,64,dac80e35ce5f652c320f39e8365c84d9a003a50a1b106a5a92290525e3b0005d,True,64,True,False,48,,,0,bf493711351e78d0dadfd239451e63f57e3f9255f8860b459f3bac26f757d862,4.046376279904507,<=8,6,True,6,1164405927,77c005153c8d98a8c8e078121ab33652baad6aba,train,not_stopped,48,HumanEval/61,SingleLineInfilling/HumanEval/61/L0
KEEP_PRIMARY,SingleLineInfilling/HumanEval/61/L0|canvas=6,deployable_canvas_actions_v1,6,29,c12336835d04529a061a5041ffca649dd066e15bd7eedcd9d7d22f6ba0fe71a4,True,64,True,True,4,,,0,d74a74ca78f25d16329db51c4ad9fbd630311c2b691d83921ba2746dd443d203,1.3574220889713615,<=8,6,True,6,1164405927,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/61,SingleLineInfilling/HumanEval/61/L0
EXPAND_16,SingleLineInfilling/HumanEval/61/L1|canvas=16,deployable_canvas_actions_v1,16,41,8a31ad50d5cdda7e5ce69dce8d97cb9e45f61918c8ad3c4ca4ffb8f0a2890774,True,64,True,True,11,failed: 'int' object is not iterable,UnitTestFailure,0,c78604cf76f7845b18ec540eeb7df8a9ce09bcd05f0b9d04259f58f04b16d00a,1.923442883999087,<=8,7,False,7,702309211,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/61,SingleLineInfilling/HumanEval/61/L1
EXPAND_24,SingleLineInfilling/HumanEval/61/L1|canvas=24,deployable_canvas_actions_v1,24,53,190286ac74c0c499061b7300b5cda868ef75f5ac5903324f0d954dd78246d24c,True,64,True,True,21,,,0,5b4839c3e667af0fc9b8654afe859a24e4c3fe5ac1e909f5d62318cb970adb87,2.4867783370427787,<=8,7,True,7,702309211,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/61,SingleLineInfilling/HumanEval/61/L1
EXPAND_32,SingleLineInfilling/HumanEval/61/L1|canvas=32,deployable_canvas_actions_v1,32,47,4230db2fe65f182f782feb19fd1c5db5c52aaf6a1be592659f911a454ec895ae,True,64,True,True,24,failed: integer division or modulo by zero,UnitTestFailure,0,7536e92730114e6c22cca080fb659ae509243c095e0f848096e57a16bbd3528e,2.2773383079329506,<=8,7,False,7,702309211,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/61,SingleLineInfilling/HumanEval/61/L1
EXPAND_48,SingleLineInfilling/HumanEval/61/L1|canvas=48,deployable_canvas_actions_v1,48,51,e6c65a98a4fbd48ab6adc8e62dffcbb6ed4697a67918bedae69012191d394354,False,64,True,True,39,"invalid syntax (<unknown>, line 22)",SyntaxError,0,3af9bd4029818573fa220f7e6917d6df70a751850448ce03313f57eb75a4f033,3.1426399600459263,<=8,7,False,7,702309211,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/61,SingleLineInfilling/HumanEval/61/L1
KEEP_PRIMARY,SingleLineInfilling/HumanEval/61/L1|canvas=7,deployable_canvas_actions_v1,7,29,055533d4a7c8da2f5a63f6a507b72d610c25073f177c17c45fb97ab1317ca01c,True,64,True,True,4,,,0,31019fc212e76a2010ce6a1285fedfeb45e620248957c8474eb54655c1caf11b,1.3661020519211888,<=8,7,True,7,702309211,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/61,SingleLineInfilling/HumanEval/61/L1
EXPAND_16,SingleLineInfilling/HumanEval/61/L2|canvas=19,deployable_canvas_actions_v1,19,54,e9d9207611a99c91942b56012664b044510b712ee4cdd5db36d3bd0471d2d202,True,64,True,True,17,failed: ,UnitTestFailure,0,138600d8de5157f600c679b3fe06e7b586eec41eacf493d59b8451c0ab2dfbb5,2.445879628066905,<=8,7,False,19,1024797913,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/61,SingleLineInfilling/HumanEval/61/L2
EXPAND_24,SingleLineInfilling/HumanEval/61/L2|canvas=24,deployable_canvas_actions_v1,24,56,30b8c72d7571e9f22e5c0a6f0d163921d3062121e503408ed6fe30b710a4cc69,True,64,True,True,22,,,0,21e8b8003af91990a0cbac2721db1bb2b20f99cf6e3ffd58b21456c8694fcdd6,2.5992778879590333,<=8,7,True,19,1024797913,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/61,SingleLineInfilling/HumanEval/61/L2
EXPAND_32,SingleLineInfilling/HumanEval/61/L2|canvas=32,deployable_canvas_actions_v1,32,43,a0c977a9e58e77a65ed522a23490f84e3086acbcc8e51b38680b79021f508116,True,64,True,True,22,failed: ,UnitTestFailure,0,13e355ca1d655109cacc87efd5d20780ad617d1d5c84371e22d32a05e23f5e9e,2.0331581250065938,<=8,7,False,19,1024797913,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/61,SingleLineInfilling/HumanEval/61/L2
EXPAND_48,SingleLineInfilling/HumanEval/61/L2|canvas=48,deployable_canvas_actions_v1,48,43,eda8dd530eb0c8c0b904088f58ba598a68a43fa96c8ad7bb493bc3c663230ca9,False,64,True,True,33,"unindent does not match any outer indentation level (<unknown>, line 24)",SyntaxError,0,afc362058403997318f5b10fbf92536fcb636ddd58650167108dcd6e512b1461,2.646496111061424,<=8,7,False,19,1024797913,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/61,SingleLineInfilling/HumanEval/61/L2
KEEP_PRIMARY,SingleLineInfilling/HumanEval/61/L2|canvas=19,deployable_canvas_actions_v1,19,54,e9d9207611a99c91942b56012664b044510b712ee4cdd5db36d3bd0471d2d202,True,64,True,True,17,failed: ,UnitTestFailure,0,138600d8de5157f600c679b3fe06e7b586eec41eacf493d59b8451c0ab2dfbb5,2.445879628066905,<=8,7,False,19,1024797913,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/61,SingleLineInfilling/HumanEval/61/L2
EXPAND_16,SingleLineInfilling/HumanEval/61/L3|canvas=16,deployable_canvas_actions_v1,16,41,3023772afe600ad05aaa7c3a604d64c5235becad47efc75d9cddf9e357f856dd,True,64,True,True,11,failed: ,UnitTestFailure,0,b7f5edcd5df29cc2c25e92760e53a95e61677e3ee9d6f99a77d284f81e5c851a,1.931722740875557,<=8,6,False,6,1106822985,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/61,SingleLineInfilling/HumanEval/61/L3
EXPAND_24,SingleLineInfilling/HumanEval/61/L3|canvas=24,deployable_canvas_actions_v1,24,43,289ccc450c027f926f9547c2f49777bba59bac766c876b7f7a1d18511ae3a5c4,True,64,True,True,17,failed: ,UnitTestFailure,0,dbafd25af5f14c8196a798eddafa0037d02dc2ed19715912f4b7d29032dcf692,2.052339700050652,<=8,6,False,6,1106822985,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/61,SingleLineInfilling/HumanEval/61/L3
EXPAND_32,SingleLineInfilling/HumanEval/61/L3|canvas=32,deployable_canvas_actions_v1,32,51,e78c2caada4cf7570d1df23e734fbaf61697a7d37c195b54d3811d8e14b4756f,True,64,True,True,26,failed: ,UnitTestFailure,0,a62bffb9b2eb1a429269c21fea1c3ab2703709baab733c7bd1c4dd47f69d8a5f,2.4652355189900845,<=8,6,False,6,1106822985,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/61,SingleLineInfilling/HumanEval/61/L3
EXPAND_48,SingleLineInfilling/HumanEval/61/L3|canvas=48,deployable_canvas_actions_v1,48,41,a40ea9e831b2e5bb480316369c0925e1f6d26a8011edbbc05d2b51a20e22ea83,True,64,True,True,31,,,0,0400eb96c407ff14f7ecd99e0f4daa9613e7933a09da635694202822ed350478,2.704923643148504,<=8,6,True,6,1106822985,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/61,SingleLineInfilling/HumanEval/61/L3
